,Unnamed: 0,language,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,urls,photos,hashtags,link,retweet,quote_url,video,Cleaned Tweets,Cleaned Tweets Further,Location Name,category
168,168,en,1.39021e+18,1.39021e+18,2021-05-06 13:02:39 India Standard Time,06-05-2021,13:02:39,530,52679625.0,photosb,Steve Bailey,"{'type': 'Point', 'coordinates': [-34.47161, 19.89326]}","Heavy rain in the Overberg.  Widespread flooding in low lying areas   #overberg #floods #struisbay #Bredasdorp @ Napier, Western Cape  https://t.co/gxr44iui0f",['https://www.instagram.com/p/COhfJK0ANz0/?igshid=lyb55kjgor54'],[],"['overberg', 'floods', 'struisbay', 'bredasdorp']",https://twitter.com/PhotoSB/status/1390207867660259333,False,,0,"heavy rain in the overberg. widespread flooding in low lying areas overberg floods struisbay bredasdorp @ napier, western cape",heavy rain in the overberg  widespread flooding in low lying areas overberg floods struisbay bredasdorp   napier  western cape,[],flood
169,169,en,1.39018e+18,1.39018e+18,2021-05-06 11:31:25 India Standard Time,06-05-2021,11:31:25,530,8.06524e+17,dzbreaking1,DZ Breaking,,#Algeria #الجزائر   #الجزاير   #Algerie #Coronavirus  #COVID19  #Kuwait #Floods in #Médéa: Kuwaiti Emir sends cable of condolences to President #Tebboune  https://t.co/3ZZ6503QCa  https://t.co/Bz2G09GUrb,['https://www.dzbreaking.com/2021/05/06/floods-in-medea-kuwaiti-emir-sends-cable-of-condolences-to-president-tebboune/'],['https://pbs.twimg.com/media/E0rrsk1WUAIVAlt.jpg'],"['algeria', 'الجزائر', 'الجزاير', 'algerie', 'coronavirus', 'covid19', 'kuwait', 'floods', 'médéa', 'tebboune']",https://twitter.com/dzbreaking1/status/1390184911064207360,False,,1,algeria الجزائر الجزاير algerie coronavirus covid19 kuwait floods in médéa: kuwaiti emir sends cable of condolences to president tebboune,algeria                 algerie coronavirus covid19 kuwait floods in m d a  kuwaiti emir sends cable of condolences to president tebboune,[],flood
170,170,en,1.39018e+18,1.39018e+18,2021-05-06 11:26:35 India Standard Time,06-05-2021,11:26:35,530,3380336013.0,abdinasirabdih,Abdinasir Abdi Hassan,,We are in between two risks #Floods and recurrent #Droughts but all these need sustainable actions to mitigate floods and harsh droughts.,[],[],"['floods', 'droughts']",https://twitter.com/AbdinasirAbdiH/status/1390183694057590784,False,https://twitter.com/FarahAqli/status/1390129899780837383,0,we are in between two risks floods and recurrent droughts but all these need sustainable actions to mitigate floods and harsh droughts.,we are in between two risks floods and recurrent droughts but all these need sustainable actions to mitigate floods and harsh droughts ,[],flood_and_drought
171,171,en,1.39011e+18,1.39011e+18,2021-05-06 06:15:03 India Standard Time,06-05-2021,06:15:03,530,1.22095e+18,darrinmccomas,Darrin McComas,,"You may not be able to stop #floods from wreaking havoc, but #insurance can manage some of the financial loss.  https://t.co/JmXJl8Fo0q",['https://myf.mg/cUak'],[],"['floods', 'insurance']",https://twitter.com/DarrinMccomas/status/1390105295150592001,False,,0,"you may not be able to stop floods from wreaking havoc, but insurance can manage some of the financial loss.",you may not be able to stop floods from wreaking havoc  but insurance can manage some of the financial loss ,[],none
172,172,en,1.39011e+18,1.39011e+18,2021-05-06 06:15:03 India Standard Time,06-05-2021,06:15:03,530,1.32152e+18,ridge_wealth,Malvern Ridge Wealth Management,,"You may not be able to stop #floods from wreaking havoc, but #insurance can manage some of the financial loss.  https://t.co/zCetxsTtUm",['https://myf.mg/cUab'],[],"['floods', 'insurance']",https://twitter.com/ridge_wealth/status/1390105292441071618,False,,0,"you may not be able to stop floods from wreaking havoc, but insurance can manage some of the financial loss.",you may not be able to stop floods from wreaking havoc  but insurance can manage some of the financial loss ,[],none
173,173,en,1.39009e+18,1.39009e+18,2021-05-06 05:15:46 India Standard Time,06-05-2021,05:15:46,530,1.33464e+18,unbelievableev1,Unbelievable Events,,"Severe Flooding in Struisbaai, South Africa Due to heavy rains  https://t.co/XuttwkSAaE  #Africa #southafrica #struisbaai #stillbay #floods #suddenfloods #inundations #storm #capeagulhas #flooded #SuidAfrika #stilbaai  https://t.co/Wf3X695AaC",['http://bit.ly/3eopuo0'],[],"['africa', 'southafrica', 'struisbaai', 'stillbay', 'floods', 'suddenfloods', 'inundations', 'storm', 'capeagulhas', 'flooded', 'suidafrika', 'stilbaai']",https://twitter.com/UnbelievableEv1/status/1390090373150744576,False,,1,"severe flooding in struisbaai, south africa due to heavy rains africa southafrica struisbaai stillbay floods suddenfloods inundations storm capeagulhas flooded suidafrika stilbaai",severe flooding in struisbaai  south africa due to heavy rains africa southafrica struisbaai stillbay floods suddenfloods inundations storm capeagulhas flooded suidafrika stilbaai,[],flood
174,174,en,1.39009e+18,1.39009e+18,2021-05-06 05:15:36 India Standard Time,06-05-2021,05:15:36,530,1.33464e+18,unbelievableev1,Unbelievable Events,,"Severe Flooding in Struisbaai, South Africa Due to heavy rains  https://t.co/XuttwkSAaE  #Africa #southafrica #struisbaai #stillbay #floods #suddenfloods #inundations #storm #capeagulhas #flooded #SuidAfrika #stilbaai  https://t.co/iTeeF2GXgz",['http://bit.ly/3eopuo0'],[],"['africa', 'southafrica', 'struisbaai', 'stillbay', 'floods', 'suddenfloods', 'inundations', 'storm', 'capeagulhas', 'flooded', 'suidafrika', 'stilbaai']",https://twitter.com/UnbelievableEv1/status/1390090330540806147,False,,1,"severe flooding in struisbaai, south africa due to heavy rains africa southafrica struisbaai stillbay floods suddenfloods inundations storm capeagulhas flooded suidafrika stilbaai",severe flooding in struisbaai  south africa due to heavy rains africa southafrica struisbaai stillbay floods suddenfloods inundations storm capeagulhas flooded suidafrika stilbaai,[],flood
175,175,en,1.39008e+18,1.39008e+18,2021-05-06 04:30:35 India Standard Time,06-05-2021,04:30:35,530,23780100.0,bcwaternews,BC Water News,,"Glaciers are melting more rapidly, risking #floods and #droughts @Bloomberg  https://t.co/m6qdcOe3RZ",['http://ow.ly/wntT30rGulG'],[],"['floods', 'droughts']",https://twitter.com/BCWaterNews/status/1390079002140889091,False,,0,"glaciers are melting more rapidly, risking floods and droughts",glaciers are melting more rapidly  risking floods and droughts,[],flood
176,176,en,1.39005e+18,1.39005e+18,2021-05-06 02:54:18 India Standard Time,06-05-2021,02:54:18,530,21756898.0,conont,Conservation Ontario,,Statistics tell us that #flooding is the #1 emergency in Canada.   Learn about flooding &amp; how Conservation Authorities help to reduce the risk of #floods in Ontario. What do Conservation Authority flood warning mean?  https://t.co/tpBKPJOZtv #EmergencyPreparednessWeek #EPWeek2021  https://t.co/LRQ4u6l9lY,['http://bit.ly/3b2knYU'],['https://pbs.twimg.com/media/E0p2x7PXEAEwrtg.jpg'],"['flooding', 'floods', 'emergencypreparednessweek', 'epweek2021']",https://twitter.com/conont/status/1390054771051073536,False,,1,statistics tell us that flooding is the 1 emergency in canada. learn about flooding &amp; how conservation authorities help to reduce the risk of floods in ontario. what do conservation authority flood warning mean? emergencypreparednessweek epweek2021,statistics tell us that flooding is the 1 emergency in canada  learn about flooding  amp  how conservation authorities help to reduce the risk of floods in ontario  what do conservation authority flood warning mean  emergencypreparednessweek epweek2021,[],flood
177,177,en,1.39005e+18,1.39005e+18,2021-05-06 02:36:14 India Standard Time,06-05-2021,02:36:14,530,1.24737e+18,climatecrisisnf,Climate Crisis | News & Facts,,"On May 3, 2021, torrential rains caused sudden flooding in eastern Yemen! it was one of the most severe floods in 30 years. Due to floods, hundreds of people were displaced from their homes.  https://t.co/rXCxjQWZ4g #allatraunites #creativesociety #floods #flood #flooding #yemen  https://t.co/rlfHCvpF0x",['https://allatraunites.com/'],"['https://pbs.twimg.com/media/E0pzKLSVgAIgkv_.jpg', 'https://pbs.twimg.com/media/E0pzLR6VoAIu9DD.jpg', 'https://pbs.twimg.com/media/E0pzLvcUYAQdFJ1.jpg', 'https://pbs.twimg.com/media/E0pzS-uVoAAjc2E.jpg']","['allatraunites', 'creativesociety', 'floods', 'flood', 'flooding', 'yemen']",https://twitter.com/ClimateCrisisNF/status/1390050224593195011,False,,1,"on may 3, 2021, torrential rains caused sudden flooding in eastern yemen! it was one of the most severe floods in 30 years. due to floods, hundreds of people were displaced from their homes. allatraunites creativesociety floods flood flooding yemen",on may 3  2021  torrential rains caused sudden flooding in eastern yemen  it was one of the most severe floods in 30 years  due to floods  hundreds of people were displaced from their homes  allatraunites creativesociety floods flood flooding yemen,[],flood
178,178,en,1.39005e+18,1.39005e+18,2021-05-06 02:30:11 India Standard Time,06-05-2021,02:30:11,530,69058391.0,boghche,kambiz mahmoudpour - مسول انجمن آزادی ادیان,,"Heavy Rainfall, Floods, and Drought in Iran, Product of the Mullahs’ Regime #Iran #IranProtests #floods #IranRegimeChange #FreeIran @UNHumanRights    https://t.co/CILimXx1uI",['https://www.ncr-iran.org/en/news/human-rights/heavy-rainfall-floods-and-drought-in-iran-product-of-the-mullahs-regime/'],[],"['iran', 'iranprotests', 'floods', 'iranregimechange', 'freeiran']",https://twitter.com/boghche/status/1390048704007127042,False,,0,"heavy rainfall, floods, and drought in iran, product of the mullahs’ regime iran iranprotests floods iranregimechange freeiran",heavy rainfall  floods  and drought in iran  product of the mullahs  regime iran iranprotests floods iranregimechange freeiran,[],flood
179,179,en,1.39003e+18,1.39003e+18,2021-05-06 01:23:00 India Standard Time,06-05-2021,01:23:00,530,1073802444.0,iran_policy,NCRI-FAC,,"Heavy Rainfall, Floods, and Drought in Iran, Product of the Mullahs’ Regime #Iran #floods #Iranian  #رای_من_سرنگونی    https://t.co/bvVheOFEFh",['https://www.ncr-iran.org/en/news/human-rights/heavy-rainfall-floods-and-drought-in-iran-product-of-the-mullahs-regime/'],[],"['iran', 'floods', 'iranian', 'رای_من_سرنگونی']",https://twitter.com/iran_policy/status/1390031795421421570,False,,0,"heavy rainfall, floods, and drought in iran, product of the mullahs’ regime iran floods iranian رای_من_سرنگونی",heavy rainfall  floods  and drought in iran  product of the mullahs  regime iran floods iranian               ,[],flood
180,180,en,1.39003e+18,1.39003e+18,2021-05-06 01:05:49 India Standard Time,06-05-2021,01:05:49,530,9.62443e+17,coastalsed,Maro Pontiki,,"Is your home in a flood-prone zone ❓❔🌊 In most states, you won’t find out until after you buy, researchers from @Stanford &amp; @UNC_IE say. #Floods #ClimateChange #RealEstate @grist @fema   https://t.co/yke3FDs7oK",['https://grist.org/housing/is-your-home-in-a-flood-prone-zone-in-most-states-you-wont-find-out-until-after-you-buy/'],[],"['floods', 'climatechange', 'realestate']",https://twitter.com/CoastalSed/status/1390027470607372291,False,,0,"is your home in a flood-prone zone ❓❔🌊 in most states, you will not find out until after you buy, researchers from &amp; say. floods climatechange realestate",is your home in a flood prone zone     in most states  you will not find out until after you buy  researchers from  amp  say  floods climatechange realestate,[],none
181,181,en,1.39002e+18,1.39002e+18,2021-05-06 00:44:58 India Standard Time,06-05-2021,00:44:58,530,2343557479.0,mostafame4,mostafa.m,,"#Floods hit many 8 provinces in #Iran  Mrs. Maryam Rajavi: I extend my condolences and sympathies to the victims of the floods last night in Kerman and Yazd, who have lost relatives or property.   https://t.co/LUuk3nr3iR  #مريم_رجوي  https://t.co/Xlu69jFCMy",['https://www.maryam-rajavi.com/en/'],['https://pbs.twimg.com/media/E0pZWjoXsAAJuPd.png'],"['floods', 'iran', 'مريم_رجوي']",https://twitter.com/MostafaMe4/status/1390022225038823430,False,,1,"floods hit many 8 provinces in iran mrs. maryam rajavi: i extend my condolences and sympathies to the victims of the floods last night in kerman and yazd, who have lost relatives or property. مريم_رجوي",floods hit many 8 provinces in iran mrs  maryam rajavi  i extend my condolences and sympathies to the victims of the floods last night in kerman and yazd  who have lost relatives or property           ,[],flood
182,182,en,1.39002e+18,1.39002e+18,2021-05-06 00:30:18 India Standard Time,06-05-2021,00:30:18,530,1.21453e+18,badbernie2024,Badass Bernie,,"wrath of GOD   ""after #floods Poor PPL with NO #healthcare get sick &amp; then viruses, plague, pathogens, bacterium, pestis, fungi, #curse of kissing bug &amp; genetic defects TRICKLE-UP to wealthy, money hoarding sobs OR  #MedicareForAll "" Prof. D.C.  ""Diseases  https://t.co/SeerJF02MS",['https://youtu.be/9d5hVlbUP6E'],[],"['floods', 'healthcare', 'curse', 'medicareforall']",https://twitter.com/BadBernie2024/status/1390018535003508744,False,,0,"wrath of god ""after floods poor ppl with no healthcare get sick &amp; then viruses, plague, pathogens, bacterium, pestis, fungi, curse of kissing bug &amp; genetic defects trickle-up to wealthy, money hoarding sobs or medicareforall "" prof. d.c. ""diseases",wrath of god  after floods poor ppl with no healthcare get sick  amp  then viruses  plague  pathogens  bacterium  pestis  fungi  curse of kissing bug  amp  genetic defects trickle up to wealthy  money hoarding sobs or medicareforall   prof  d c   diseases,[],none
183,183,en,1.38999e+18,1.38999e+18,2021-05-05 22:45:18 India Standard Time,05-05-2021,22:45:18,530,8.50444e+17,jabarihassan1,Hassan,,"Heavy Rainfall, Floods, and Drought in #Iran, Product of the Mullahs’ Regime. #floods  https://t.co/u4nfYY0wHg",['https://www.ncr-iran.org/en/news/human-rights/heavy-rainfall-floods-and-drought-in-iran-product-of-the-mullahs-regime/'],[],"['iran', 'floods']",https://twitter.com/jabarihassan1/status/1389992110099677191,False,,0,"heavy rainfall, floods, and drought in iran, product of the mullahs’ regime. floods",heavy rainfall  floods  and drought in iran  product of the mullahs  regime  floods,[],flood
