,conversation_id,created_at,date,time,timezone,user_id,username,name,tweet,Manual Labels,Auto Label,language,urls,Unnamed: 13,photos,hashtags,link
9655,1.32e+18,2020-11-04 15:11:33 India Standard Time,04-11-2020,15:11:33,530,1.32e+18,ewasah1,ewasah,#Flooding  #Vietnam  #Floods  #QuangNam #Naturaldisasters [Natural Disasters]Flooding in Vietnam  https://t.co/LPaqgCe0jQ,flood,,en,['https://www.youtube.com/watch?v=cHDHoDF4s88'],,[],"['flooding', 'vietnam', 'floods', 'quangnam', 'naturaldisasters']",https://twitter.com/ewasah1/status/1323923327233200129
9656,1.32e+18,2020-11-04 15:01:34 India Standard Time,04-11-2020,15:01:34,530,9.72e+17,gngagritech,Greenstories - Stories about mother earth,Floods and Bihar – An Annual Affair  https://t.co/zfXmNQeq08 via @GNGAgritech  #agricultural #bhojpur #bihar #development #floods #getgreen #gngagritech #greenstories #himachalpradesh #magadh #mithila #river,flood,,en,['https://greenstories.co.in/floods-and-bihar-floods-and-bihar-an-annual-affair/'],,[],"['agricultural', 'bhojpur', 'bihar', 'development', 'floods', 'getgreen', 'gngagritech', 'greenstories', 'himachalpradesh', 'magadh', 'mithila', 'river']",https://twitter.com/GNGAgritech/status/1323920817667780609
9657,1.32e+18,2020-11-04 13:38:04 India Standard Time,04-11-2020,13:38:04,530,3027986553.0,wiseworldtltd,Wiseworld Enterprises (Textiles) Ltd,Get your hessian sandbags  https://t.co/Vg6LF2TePM  #Sandbags #Rain #Flooding #Floods  https://t.co/DMNXLlm8XG,none,,en,['http://www.wiseworldtextiles.com'],,"['https://pbs.twimg.com/media/El9v0M8WkAEwM8h.jpg', 'https://pbs.twimg.com/media/El9v2GkXUAEK_oq.jpg', 'https://pbs.twimg.com/media/El9v2v3XIAULZE-.jpg']","['sandbags', 'rain', 'flooding', 'floods']",https://twitter.com/WiseworldTLtd/status/1323899804146110464
9658,1.32e+18,2020-11-04 13:18:16 India Standard Time,04-11-2020,13:18:16,530,17420116.0,soledad_haren,Soledad Haren,"We get the country we deserve.  When you lose your house to #Floods, #Hurricanes, or #Wildfires, be sure to #ThankARepublican.  #Murica",none,,en,[],,[],"['floods', 'hurricanes', 'wildfires', 'thankarepublican', 'murica']",https://twitter.com/Soledad_Haren/status/1323894818112765957
9659,1.32e+18,2020-11-04 12:16:47 India Standard Time,04-11-2020,12:16:47,530,892995073.0,ifrcafrica,IFRC Africa,"South Sudan #floods have affected nearly one million people.    #SouthSudan #RedCross has been #onthefrontline providing essential household items to families and communities affected by #floods including in Kwerojik – Luri, North of Juba.  https://t.co/PCyJf1Fvve",flood,,en,[],,['https://pbs.twimg.com/media/El9c9WsWoAIzus2.jpg'],"['floods', 'southsudan', 'redcross', 'onthefrontline', 'floods']",https://twitter.com/IFRCAfrica/status/1323879348206735363
9660,1.32e+18,2020-11-04 11:00:00 India Standard Time,04-11-2020,11:00:00,530,121156279.0,ssgovforum,SSF,"Deluged by #floods, #America’s ‘oldest #city' struggles to save landmarks from #climatecrisis - #ClimateEmergency #Climate #Weather #Florida #urbanplanning  https://t.co/3twJD0LRJp",flood,,en,['https://www.theguardian.com/us-news/2020/oct/28/st-augustine-florida-floods-climate-crisis?CMP=share_btn_tw'],,[],"['floods', 'america', 'city', 'climatecrisis', 'climateemergency', 'climate', 'weather', 'florida', 'urbanplanning']",https://twitter.com/ssgovforum/status/1323860023131348992
9661,1.32e+18,2020-11-04 10:51:37 India Standard Time,04-11-2020,10:51:37,530,8.26e+17,truthandvalues,Priscilla,Mysteriously #Georgia largest precinct for poc #floods and votes can’t be counted til Friday maybe   Harrison ahead of Graham Amy ahead of McConnell  #all of a sudden... “this” It’s a if some #evil force is in the land... #Im praying🙏🏽God moves on America and lifts this vail,none,,en,[],,[],"['georgia', 'floods', 'all', 'evil', 'im']",https://twitter.com/TruthandValues/status/1323857916177252355
9662,1.32e+18,2020-11-04 07:03:52 India Standard Time,04-11-2020,7:03:52,530,1.27e+18,drechsand,Dake Rechsand,"With #floods and #droughts increasing, #IDER takes a new look at #storing water underground. Use our Honey Comb structure to keep the #water stored and fresh for longer time.  https://t.co/JDfZAuHSwE",none,,en,[],,['https://pbs.twimg.com/media/El8Vn92XUAEHAqU.jpg'],"['floods', 'droughts', 'ider', 'storing', 'water']",https://twitter.com/DRechsand/status/1323800596978274305
9663,1.32e+18,2020-11-04 04:17:52 India Standard Time,04-11-2020,4:17:52,530,9.56e+17,rooftopliferaft,Rooftopliferafts,Its official. Buy our products and others at  https://t.co/jNLIuy3ULz #flooding #floods #ClimateAction #HurricaneEta #HurricaneSeason #economy #USAElections2020 #Rising #flood #waves #ocean #river #Solutions @SafetyPhD @JohnCornyn @NadirOfc @ECCC_CHC,none,,en,['http://www.rooftopliferafts.com'],,[],"['flooding', 'floods', 'climateaction', 'hurricaneeta', 'hurricaneseason', 'economy', 'usaelections2020', 'rising', 'flood', 'waves', 'ocean', 'river', 'solutions']",https://twitter.com/Rooftopliferaft/status/1323758822108790784
9664,1.32e+18,2020-11-04 04:06:35 India Standard Time,04-11-2020,4:06:35,530,76588776.0,athermoin1,ATHER MOIN,"₹10,000 RELIEF INSUFFICIENT, SAY FLOOD VICTIMS  https://t.co/HY60KKb77Q  #Floods #Rain #Inundation #Water #Ex_gratia #GHMC #Hyderabad #Telangana #NGOs  https://t.co/9RAU6q9Kfs",flood,,en,['http://epaper.deccanchronicle.com/articledetailpage.aspx?id=15204277'],,['https://pbs.twimg.com/media/El7sxwqVMAAEVSf.png'],"['floods', 'rain', 'inundation', 'water', 'ex_gratia', 'ghmc', 'hyderabad', 'telangana', 'ngos']",https://twitter.com/athermoin1/status/1323755985693888513
9665,1.32e+18,2020-11-04 03:01:36 India Standard Time,04-11-2020,3:01:36,530,4338580455.0,m_yonetani,Michelle Yonetani,"Hurricane #Eta #Nicaragua fears disastrous #floods. Northern #indigenous regions directly in Eta’s path are some of poorest. Evacuations from outer islands, low lying areas also in #Honduras. Many people in flimsy homes that stand little chance  https://t.co/cQgdWOrXQY",flood,,en,['https://www.theguardian.com/world/2020/nov/03/hurricane-eta-nicaragua-floods'],,[],"['eta', 'nicaragua', 'floods', 'indigenous', 'honduras']",https://twitter.com/m_yonetani/status/1323739630206885891
9666,1.32e+18,2020-11-04 02:47:04 India Standard Time,04-11-2020,2:47:04,530,287455210.0,neildufty,Neil Dufty,"Action-led alerts effective at pointy end of fire, #floods  https://t.co/f6CNZ5e9Qa",none,,en,['https://www.qut.edu.au/news?news-id=170428'],,[],['floods'],https://twitter.com/NeilDufty/status/1323735971863486465
9667,1.32e+18,2020-11-04 01:36:38 India Standard Time,04-11-2020,1:36:38,530,142425662.0,brackens1,Dorothy Brown 💙🇬🇧,@chrisjackmclean 2020 is the year that just keeps on giving!  #terrorthreat #pestilence #floods #fire #Trump,none,,en,[],,[],"['terrorthreat', 'pestilence', 'floods', 'fire', 'trump']",https://twitter.com/Brackens1/status/1323718246730768384
9668,1.32e+18,2020-11-04 01:15:01 India Standard Time,04-11-2020,1:15:01,530,1.22e+18,wealthourway,Wealth Our Way,"You may not be able to stop #floods from wreaking havoc, but #insurance can manage some of the financial loss.  https://t.co/nMmgpYt0vx",none,,en,['https://myf.mg/bxHg'],,[],"['floods', 'insurance']",https://twitter.com/WealthOurWay/status/1323712809096646656
9669,1.32e+18,2020-11-04 00:53:59 India Standard Time,04-11-2020,0:53:59,530,1.26e+18,aartira62364835,Artzzy,@rautsanjay61 Why Maharashtra Govt is not interested in real issues??? #PalgharSadhuLynching #JusticeForSushantSinghRajput #COVID19 #Floods #womensafety #lovejihaad #drugsinbollywood,none,,en,[],,[],"['palgharsadhulynching', 'justiceforsushantsinghrajput', 'covid19', 'floods', 'womensafety', 'lovejihaad', 'drugsinbollywood']",https://twitter.com/AartiRa62364835/status/1323707513448001536
9670,1.32e+18,2020-11-04 00:49:23 India Standard Time,04-11-2020,0:49:23,530,1874798778.0,thehansindiaweb,The Hans India,State records 33% excess rainfall #Monsoon #Rainfall #Floods  https://t.co/fBV3LmNqq1,none,,en,['https://www.thehansindia.com/bengaluru/state-records-33-excess-rainfall-654566?utm_campaign=pubshare&utm_source=Twitter&utm_medium=1874798778&utm_content=auto-link&utm_id=139'],,[],"['monsoon', 'rainfall', 'floods']",https://twitter.com/TheHansIndiaWeb/status/1323706356407259136
9671,1.32e+18,2020-11-04 00:00:58 India Standard Time,04-11-2020,0:00:58,530,2498871378.0,greenbeltsal,Arcticfox 🍃💚🍃,Thank goodness it only #rained in the #Dales  Would have been catastrophic if there had been local precipitation as well. #Yorkshire #floods #November2020  #RiverOuse #WaterFulford #RiverWharfe #Ulleskelf  @Hudsonweather  @EnvAgencyYNE  @northyorkswx  https://t.co/Xtjr8dfdDd,none,,en,[],,"['https://pbs.twimg.com/media/El60wv8XgAIA8SV.jpg', 'https://pbs.twimg.com/media/El60zREX0AIBVxB.jpg', 'https://pbs.twimg.com/media/El601VXXIAkOz_U.jpg']","['rained', 'dales', 'yorkshire', 'floods', 'november2020', 'riverouse', 'waterfulford', 'riverwharfe', 'ulleskelf']",https://twitter.com/greenbeltsal/status/1323694172671496192
9672,1.32e+18,2020-11-03 23:43:23 India Standard Time,03-11-2020,23:43:23,530,2903859174.0,californiadds,California DDS,"A #disaster could happen at any moment like #wildfires, #earthquakes &amp; #floods. When we all do our part, we keep more people safe!   1⃣ Get Official Alerts  2⃣ Make A Plan 3⃣ Pack A Go-Bag  4⃣ Build A Stay Box 5⃣ Help Friends and Neighbors   For more info:  https://t.co/PsO1GjVcDI  https://t.co/ne7SrV5auw",none,,en,['http://bit.ly/3afRp5U'],,['https://pbs.twimg.com/media/El6wzyTVoAA5sSf.jpg'],"['disaster', 'wildfires', 'earthquakes', 'floods']",https://twitter.com/CaliforniaDDS/status/1323689747651260416
9673,1.32e+18,2020-11-03 23:34:23 India Standard Time,03-11-2020,23:34:23,530,293964516.0,juliantharris,Julian Harris,"""RT @IFRCAfrica: Sham lost his belongings during the #Sudan #floods after water burst through barriers built to prevent flooding.  https://t.co/YhSwktIdh5"" @ifrc",flood,,en,[],,[],"['sudan', 'floods']",https://twitter.com/JulianTHarris/status/1323687482563637251
9674,1.32e+18,2020-11-03 23:27:53 India Standard Time,03-11-2020,23:27:53,530,9.61e+17,plasticpunchgh,#PLASTICPUNCH,Stay tuned for #PlasticPunch feature on @voanews via story by @stacey_knott_   #Accra  #SDGs#wastemanagement #Floods #Ghana #BetheChange #Climateaction 🇬🇭🅿️🤛  https://t.co/vmGnx6o9jG,none,,en,[],,['https://pbs.twimg.com/media/El6tQeDXIAEWsch.jpg'],"['plasticpunch', 'accra', 'floods', 'ghana', 'bethechange', 'climateaction']",https://twitter.com/PlasticPunchGH/status/1323685846869037057
9675,1.32e+18,2020-11-03 23:07:37 India Standard Time,03-11-2020,23:07:37,530,31167101.0,edu4drr,Dr Justin Sharpe 🌋🌪 🌊,"Hurricane #Eta lashes #Nicaragua, raising fears of disastrous #floods  https://t.co/L349rqXTfD",flood,,en,['https://www.theguardian.com/world/2020/nov/03/hurricane-eta-nicaragua-floods?CMP=Share_iOSApp_Other'],,[],"['eta', 'nicaragua', 'floods']",https://twitter.com/edu4drr/status/1323680748306661377
9676,1.32e+18,2020-11-03 22:48:03 India Standard Time,03-11-2020,22:48:03,530,222542832.0,paulprocter,Paul Procter FlyFish,That's the grellin job buggered...#grayling #fishing #flooding #floods #flyfishing  https://t.co/dxoFqTh0Tv,none,,en,[],,['https://pbs.twimg.com/media/El6kJILXEAIckEG.jpg'],"['grayling', 'fishing', 'flooding', 'floods', 'flyfishing']",https://twitter.com/paulprocter/status/1323675820930617352
9677,1.32e+18,2020-11-03 22:13:33 India Standard Time,03-11-2020,22:13:33,530,9.89e+17,ythisnews,Y This News,"Already perturbed with the ravaging #floods and deprived by the #cashrelief later, the residents now have to suffer another whammy as no #ration supply has started yet in several areas in the city and outskirts. #Telangana #HyderabadFloods #ythisnews  https://t.co/9ibeY3bPYi",flood,,en,['https://ythisnews.com/after-floods-and-cash-relief-residents-put-to-test-with-delay-in-ration-supply/'],,[],"['floods', 'cashrelief', 'ration', 'telangana', 'hyderabadfloods', 'ythisnews']",https://twitter.com/YTHISNEWS/status/1323667141195784192
9678,1.32e+18,2020-11-03 22:07:47 India Standard Time,03-11-2020,22:07:47,530,113721008.0,janineclimate,💧 Janine Climate #ClimateEmergency,"How does #ScienceDenial effect #COVID19, #MegaFires, #Hurricanes, #Floods, #ClimateRefugees and #ClimateCrisis?  https://t.co/n0aHXsyl1r",none,,en,[],,"['https://pbs.twimg.com/media/El6awMbX0AA0ad9.jpg', 'https://pbs.twimg.com/media/El6awMpWMAQZUY3.jpg', 'https://pbs.twimg.com/media/El6a5meXIAQcAdC.png']","['sciencedenial', 'covid19', 'megafires', 'hurricanes', 'floods', 'climaterefugees', 'climatecrisis']",https://twitter.com/JanineClimate/status/1323665690570694662
9679,1.32e+18,2020-11-03 21:50:16 India Standard Time,03-11-2020,21:50:16,530,3301926908.0,gridpointwx,GridPointWeather,"#HURRICANE Eta lashes Nicaragua, raising fears of disastrous #FLOODS  https://t.co/WBYy9ROEC5  #GlobalWarming #climatechange",flood,,en,['http://gpwx.news/ofrxu'],,[],"['hurricane', 'floods', 'globalwarming', 'climatechange']",https://twitter.com/gridpointwx/status/1323661279479955465
9680,1.32e+18,2020-11-03 21:49:50 India Standard Time,03-11-2020,21:49:50,530,3111226033.0,timmelino,Tim Melino,"#HURRICANE Eta lashes Nicaragua, raising fears of disastrous #FLOODS  https://t.co/yEX2a83t9F #GPWX #GlobalWarming #climatechange",flood,,en,['http://gpwx.news/ofrxu'],,[],"['hurricane', 'floods', 'gpwx', 'globalwarming', 'climatechange']",https://twitter.com/TimMelino/status/1323661171812110342
9681,1.32e+18,2020-11-03 21:38:37 India Standard Time,03-11-2020,21:38:37,530,1.03e+18,ifrc_nyc,IFRC Delegation to the UN,"As our teams continue to respond to #TyphoonRolly #TyphoonGoni #floods in #Vietnam and climate related disasters in other parts of the world, a reminder by IFRC Secretary General @jagan_chapagain to take an urgent action to address  #climatechange.  https://t.co/tSVxygIkIl",flood,,en,[],,['https://pbs.twimg.com/media/El6UQIsWkAEPsSI.jpg'],"['typhoonrolly', 'typhoongoni', 'floods', 'vietnam', 'climatechange']",https://twitter.com/IFRC_NYC/status/1323658347514650627
9682,1.32e+18,2020-11-03 19:46:20 India Standard Time,03-11-2020,19:46:20,530,313848386.0,daviddunninguk,DavidDunninguk,They are building the elevated walkway again #skeldergate #york #floods Obviously this is not unusual when the ouse over tops the bank. @CityofYork @EnvAgencyYNE @theyorkmix #yorknews  https://t.co/dNjkN77Sqe,none,,en,[],,"['https://pbs.twimg.com/media/El56d4nWMAI3iYE.jpg', 'https://pbs.twimg.com/media/El56d42X0AAGPiG.jpg']","['skeldergate', 'york', 'floods', 'yorknews']",https://twitter.com/daviddunninguk/status/1323630092946427905
9683,1.32e+18,2020-11-03 19:39:14 India Standard Time,03-11-2020,19:39:14,530,3275688805.0,rh_mahanta,Rhea Mahanta,"""We are seeing the deadly results of the intersection of #ClimateChange, chronic vulnerabilities, #conflict and now the #COVID19 pandemic. "" Africa is under #floods. Almost 4 million people have already been affected in #EastAfrica this year alone.  Read &gt; https://t.co/LAhI7bWgKK",flood,,en,['https://unocha.exposure.co/africa-under-water-heightened-mega-crises'],,[],"['climatechange', 'conflict', 'covid19', 'floods', 'eastafrica']",https://twitter.com/rh_mahanta/status/1323628303752843270
9684,1.32e+18,2020-11-03 18:47:05 India Standard Time,03-11-2020,18:47:05,530,4791796996.0,flavio_stochino,Flavio Stochino,"Contributions to the @Applsci Special Issue entitled ""Buildings and Structures under Extreme Loads II"" are welcome:  https://t.co/JutU26wtYo Deadline:  February, 15th 2021 #sciences  #civilengineering #structures #blast #fire #hurricane #floods #earthquake #journal  https://t.co/focjZhW5ab",none,,en,['https://www.mdpi.com/journal/applsci/special_issues/Buildings_Structures_Loads'],,['https://pbs.twimg.com/media/El5snZKXEAE5YzK.jpg'],"['sciences', 'civilengineering', 'structures', 'blast', 'fire', 'hurricane', 'floods', 'earthquake', 'journal']",https://twitter.com/flavio_stochino/status/1323615181151285248
9685,1.32e+18,2020-11-03 18:23:53 India Standard Time,03-11-2020,18:23:53,530,1.21e+18,fugirdnmx,FuGIRDMx,"Cruz Roja Vietnamita: 'El pueblo de Vietnam son difíciles, pero esta es una de las peores destrucciones jamás vistas en muchas áreas ”;@wxrisk #climate los científicos examinarán #Vietnam es mortal #storms y #floods en detalle (foto, Yen Duong,  https://t.co/YXHuyPdjWl  https://t.co/3f5Lx4gNfF",,,es,['http://bit.ly/2TKX3FQ'],,['https://pbs.twimg.com/media/El5nrrmWoAAaCE7.jpg'],"['climate', 'vietnam', 'storms', 'floods']",https://twitter.com/FUGIRDNMx/status/1323609344097865729
9686,1.32e+18,2020-11-03 17:49:59 India Standard Time,03-11-2020,17:49:59,530,94311105.0,vanessajayne17,vanessa,"And so it begins, again! River #Wharfe running over at Kirkby Wharfe this morning. #floods #Yorkshire  https://t.co/5cM0rOaXc6",flood,,en,[],,[],"['wharfe', 'floods', 'yorkshire']",https://twitter.com/vanessajayne17/status/1323600813877567490
9687,1.32e+18,2020-11-03 17:27:44 India Standard Time,03-11-2020,17:27:44,530,1.17e+18,sdamages,Storm Damages,Natural Disasters Destroy Life And Property But Human Calamities Destroy Society.  #naturaldisaster #insurance #property #Insuranceclaims #FireDamage #FloodDamage #WaterDamage #WindDamage #stormdamages #ownership #homeownership #tornadoes #floods #hurricanes #InsuranceCompany  https://t.co/s1Z9cEw9Z5,none,,en,[],,['https://pbs.twimg.com/media/El5azyGU0AE8N8A.jpg'],"['naturaldisaster', 'insurance', 'property', 'insuranceclaims', 'firedamage', 'flooddamage', 'waterdamage', 'winddamage', 'stormdamages', 'ownership', 'homeownership', 'tornadoes', 'floods', 'hurricanes', 'insurancecompany']",https://twitter.com/SDamages/status/1323595211142955010
9688,1.32e+18,2020-11-03 17:05:19 India Standard Time,03-11-2020,17:05:19,530,1693798123.0,praguexperience,Prague Experience - Tourist Info & Travel Guide,Whole world remembers #SeanConnery following the legendary #JamesBond #actor’s death. He was in #Prague in 2002 filming the League of Extraordinary Gentlemen at the time when the country was hit by devastating #floods and offered financial support to help Prague recover.  https://t.co/MAfMXLmOr5,flood,,en,[],,['https://pbs.twimg.com/media/El5VsFbXYAAjMiK.jpg'],"['seanconnery', 'jamesbond', 'actor', 'prague', 'floods']",https://twitter.com/PragueXperience/status/1323589572190720001
