,Id,title,time,keywords,data source,category,country,source URL,body,language
4421,1.79E+16,,2021-06-04T02:15:18+0000,,Instagram,drought,,https://www.instagram.com/p/CPrl7VTNzbC/,"""Daily Water""⁠
We're back... join me for my latest exhibit, ""Fragile Links""- opens next Friday at Topanga Canyon Gallery! ⁠
June 11- July 4⁠
Fridays- Sundays, 12pm- 5pm⁠
Opening Reception Saturday, June 19, 2021⁠
.⁠
.⁠
.⁠
#topangacanyon #india #travelindia #fragilelinks #fineart #storyteller #painterly #color #travel #decisivemoment #travelphotography #fineartphotography  #foundmoment #mytinyatlas  #sustainable #drought #photooftheday #topangacanyongallery #laartscene #fineartlosangeles #fineartprints  #artphotography #photography #photooftheday",English
4422,1.79E+16,,2021-06-04T02:01:13+0000,,Instagram,drought,,https://www.instagram.com/p/CPrkVWarghS/,Lake Mendocino is starting to look more like a pond 🥺#drought #californiadrought,English
4423,1.79E+16,,2021-06-04T01:22:55+0000,,Instagram,none,,https://www.instagram.com/p/CPrf8z7FN4W/,"Always look both ways before crossing the street. Don’t forget to look up too! 🚸🚦🚧
•
•
•
#tgif #friday #throwbackthursday #sheepadoodle #sheepadoodlesofinstagram #sheepdog #oes #poodle #dog #dogsofinstagram #puppiesofinstagram #puppy #dogsofcanada #dogsofontario #drought #blackandwhite #justalittlepup #blackandwhite #potato #roadsafety",English
4424,1.79E+16,,2021-06-04T00:49:44+0000,,Instagram,drought,,https://www.instagram.com/p/CPrcBVTg7Zf/,It’s hot out there.... be sure to hydrate. #drought #huskyofinstagram #spoiled #hahndog,English
4425,1.82E+16,,2021-06-04T00:40:23+0000,,Instagram,drought,,https://www.instagram.com/p/CPrbFT6HkX8/,"The last three years, Southwest Utah hasn’t had a monsoon season. If you’re unfamiliar, the Southwest US typically experiences monsoons in July and August. These are big thunder storms that build during summer heat and deposit LOTS of moisture in a short amount of time. The storms are powerful and fierce. Slot canyons and washes fill and flash flood. The last few seasons summers have gotten hotter and we legitimately haven’t had a monsoon season in years. Last summer we had a grand total of one thunderstorm in St George proper. And in tandem with this we see more frequent and more severe wildfires. Last summer there were at least five significant fires that were very real threats to residential areas in our town. This spring there have been a number of major fires IN town already. So this is all to say this is probably going to keep trending this way and climate change is real. Fight me.
.

#optoutside #exploremore #wildernessculture #chaseyourgoat #goatworthy #adventureawaits #adventureculture #getoutstayout #parttimedirtbag #instagood #outdoorwomen #forceofnature #protectpubliclands #beautahful #utahrocks #protectwildutah #igersstg #utahunique #climatechangeisreal #climatechange #drought #monsoon #monsoonseason #desertmonsoon",English
4426,1.79E+16,,2021-06-04T00:37:54+0000,,Instagram,drought,,https://www.instagram.com/p/CPrazLMnNwI/,"From 2012 to 2015 California experienced its driest consecutive four-year stretch since record-keeping began in 1896. Experts are already predicting that the state’s current drought will be even worse. 

What did the state learn from the last drought? How are growers adapting? What does reduced water allocation mean for farm workers? We’re breaking down the basics for you as we grapple with these questions.",English
4427,1.79E+16,,2021-06-04T00:35:24+0000,,Instagram,drought,,https://www.instagram.com/p/CPrag07he1F/,"A throwback to one of our 1976 mailers. After the 1970s drought, Marin Water worked to increase your water supply and prepare for future droughts by:
• Building a direct pipeline to the Sonoma Water system and its Russian River source was built. We now receive 25 percent of our water through this pipeline.
• Developing a successful partnership with Las Gallinas Valley Sanitary District provides recycled water to a portion of our district, saving potable water for essential uses.
• Doubling Kent Lake’s capacity in 1983.
• Adding Soulajule Reservoir to our system as a seventh reservoir, increasing capacity. 
• Putting a state-of-the-art water leak detection team in place.
• Developing programs and incentives, including rebates on things like lawn replacements, graywater systems and ""smart"" irrigation controllers; we also provide free water-efficient fixtures for our customers.

#Droughtishere #Drought #MarinWater #CaDrought",English
4428,1.79E+16,,2021-06-04T00:29:25+0000,,Instagram,drought,,https://www.instagram.com/p/CPrZ0_2MsJs/,"The solution to our water problems is more rain- Mark Twain
*
The lakes of Utah are running low, at least things aren’t on fire like last year. 
*
*
#marktwain #quotes #vanlife #globalwarming #vanlife #watershortage #drought #utah #parkcity #naturephotography #hiking #views #naturehike #vanexplorer",English
4429,1.79E+16,,2021-06-04T00:04:22+0000,,Instagram,drought,,https://www.instagram.com/p/CPrW9mlnazq/,Rain! 🌈☀️🌺💜🌧 Florida has been in a drought so we are very grateful for a few showers these past few days. #primroseplantlady #rain #rainbow #sunshineaftertherain #sunshinestate #florida #drought #plumeria #raindroplets #pinkplumeria #pinkblooms #frangipani #plumeriaofinstagram #pinkflowers #rainfall #backyard #roygbiv #summer #floridalife #poolarea #patio #floridalandscape,English
4430,1.80E+16,,2021-06-03T23:58:45+0000,,Instagram,none,,https://www.instagram.com/p/CPrWUcpnHCD/,"Munchies with the sheep! 🥰🤍☁️🐑

Sound on 🔊

#munch #crunch #sheep #rescue #adopt #buyarescue #noisysheep #cutesheep #sheepofinstagram #cutegoat #cute #adorable #hilarious #hungry #hay #friendsnotfood #veganfortheanimals #veganforthem #vegan #govegan #trees #snack #dorper #goat #iloveewe #suffolk #merino #sanctuarylife #drought #winterfeed",English
4431,1.79E+16,,2021-06-03T23:58:27+0000,,Instagram,none,,https://www.instagram.com/p/CPrWSMbJbMv/,"Do your part to help save water by turning off the water while you lather, shave, or brush your teeth!Link in bio. #cadrought #drought #bayarea",English
4432,1.79E+16,,2021-06-03T23:53:14+0000,,Instagram,drought,,https://www.instagram.com/tv/CPrVij7BB2v/,"#California #BayArea #UnitedStates #SanFrancisco #SkyLinkTV #SkyLinkNews #Drought #Weather #Summer #Forecast #News

►►►
天下衛視三藩市 | 無線 38.2 台 | LocalBTV App
網上直播: skylink.mybtv.net 
官方網站: www.skylinksf.com 
訂閱YouTube: https://bit.ly/2tjU5Lj

《天下新聞》週一至五 每晚6:30播出",English
4433,1.79E+16,,2021-06-03T23:44:03+0000,,Instagram,drought,,https://www.instagram.com/p/CPrUomulOzC/,"Your daily top 3 tips to save water! #SouthcoastWaterSaves 
#drought",English
4434,1.79E+16,,2021-06-03T23:43:04+0000,,Instagram,none,,https://www.instagram.com/p/CPrUhjmJgGh/,"Do your part to save water by picking up a FREE Drought Tool Kit including aerator, dye tabs, shower head, bucket, hose nozzle and more, at North Marin Water District’s Drought Drop-by event on Saturday, June 12. Link in bio. #cadrought #drought #northmarinwaterdistrict #novato",English
4435,1.79E+16,,2021-06-07T20:07:10+0000,,Instagram,none,,https://www.instagram.com/p/CP1O_srHx_2/,☔️ Surprise rain shower! 👏 🌿 #springshowers #yayforrain #itsabigdeal #drought #socalliving,English
4436,1.79E+16,,2021-06-07T20:00:45+0000,,Instagram,drought,,https://www.instagram.com/p/CP1OQwXH6W4/,"The bees are very slowly making their way back to the garden. This 2nd year drought is devastating. North Dakota is in DIRE need of moisture.  The farmers are in trouble, their fields are bone dry and they are struggling to feed their cattle. I had a moment last night, I was upset, sad, and anxious. My garden is looking like junk, I've lost so many plants this spring, the lack of snow this winter left everything exposed to the subzero temps and no rain this spring didn't help at all. My garden is my hobby.... it isn't my income maker. Please pray for the farmer's in our state, for the stress and anxiety they are facing. Please pray for rain. 
#prayforrain #northdakota #zone4 #drought #prayforfarmers",English
4437,1.79E+16,,2021-06-07T19:47:47+0000,,Instagram,drought,,https://www.instagram.com/p/CP1Mx0UL4un/,"Here are four facts you should know as we once again battle California wildfire season:
🔥 41 of 58 of California’s counties are in a state of drought emergency as the state continues to fall deeper into drought. This means more dry land, and potential for more wildfires.
🔥 Fire season has already begun. There have already been nearly 2,800 wildfires, with nearly 16,000 acres burned since the first of the year. This is an extremely early start for fire season, as less than 2,400 acres had burned by this time last year. Experts believe that as temperatures continue to rise and droughts sustain, parts of California will be in fire season year-round.
🔥 Cal Fire has hired nearly 1,400 new seasonal firefighters to combat the increased demand. Governor Gavin Newsom is proposing an additional $38.9 million to staff current and additional Cal Fire crews.
🔥 Newsom also proposed an additional $2 billion to combat the fires this year, which would be the largest wildfire budget ever proposed by a governor, saying “Climate change has created a new wildfire reality in California.”

Tap the link in my bio to more about what to expect and things you should know as we head into warmer months!",English
4438,1.79E+16,,2021-06-07T19:45:19+0000,,Instagram,none,,https://www.instagram.com/p/CP1Md5bFl5Q/,"Don't miss any webinars! 🤩⁠ ⁠ Sign up to be notified of all upcoming webinars using the link in our bio.⁠ ⁠ ⁠
⁠
#smartwatermanagement #subscribe #hydropoint #webinar #baseline_irrigation #irrigation #smartirrigation #pond #stormwater #webinars #drought #irrigationsystem #irrigationcompany #propertymanagement #landscape #irrigationworks #irrigationtechnician #waterislife #savewater #conservation⁠",English
4439,1.79E+16,,2021-06-07T19:39:11+0000,,Instagram,drought,,https://www.instagram.com/p/CP1LyyfN838/,"Drought and wildfire are part of our lives in Southwest Colorado. MSI brings insight and hope to these often overwhelming issues. Learn more about what we are doing to support our ecosystems, and donate today to our Moving Mountains campaign through our link in bio.
•
•
•
•
•
#supportscience #mountainstudiesinstitute #regrowth #wildfire #science #donate #give #volunteer #research #citizen #community #citizenscience #mountains #fire #drought #colorado",English
4440,1.79E+16,,2021-06-07T19:21:26+0000,,Instagram,drought,,https://www.instagram.com/p/CP1JwxSBEXx/,Can’t get enough of this water. #drought #waterinthedesert.,English
4441,1.79E+16,,2021-06-07T19:12:19+0000,,Instagram,drought,,https://www.instagram.com/p/CP1It9KgxpA/,"The devastating wildfires desecrating our lands and displacing our communities do not share a biological bond to California’s natural history. Controlled burns are an integral part of keeping local ecosystems thriving and healthy.

🔗: Read more at the link in our bio.

#clcvscorecard #climate #climatechange #climateaction #climatejustice #environment #carbon #emissions #carbonfootprint  #bigoil #accountability #climatenews #savetheplanet #publiclands #lwcf #30x30 #banfracking #greennewdeal #wildfires #californiafires #drought #fireseason",English
